	Cluster_0	Cluster_1	Cluster_2
CTSO	7.909899520383693	8.08863103448276	7.5410706896551725
CTSV	6.240385371702637	6.408837931034484	7.846822413793102
CTSW	5.7263940047961635	6.2887540229885035	6.03341724137931
CTSZ	7.975338848920863	8.5817183908046	8.391006896551723
CTTN	9.154720863309352	8.864682758620686	8.948670689655174
CTTNBP2	5.423306954436452	5.3796735632183905	5.344450000000001
CTTNBP2NL	5.991949880095922	6.161498850574714	6.31216724137931
CTU1	6.0348278177458035	6.017335632183908	6.157667241379311
CTU2	5.698572661870505	5.741237931034483	5.877410344827586
CTXN3	5.269216786570743	5.265657471264368	5.274213793103448
CUBN	5.549303357314149	5.626409195402299	5.671458620689656
CUEDC1	9.648371462829736	9.405750574712643	8.957213793103449
CUEDC2	9.167195443645085	9.005133333333335	8.953603448275864
CUL1	7.714229256594724	7.848858620689655	8.01626724137931
CUL2	8.302692565947241	8.45567816091954	8.540131034482759
CUL3	5.485351798561151	5.456419540229885	5.416518965517242
CUL4A	8.00051870503597	7.931357471264366	8.11371724137931
CUL4B	6.551529016786572	6.562564367816091	6.57693275862069
CUL5	8.195554676258993	8.214079310344827	8.163839655172415
CUL7	6.007689208633094	5.927368965517242	6.0966706896551734
CUL9	6.291978657074341	6.170213793103448	6.238563793103449
CUTA	10.145729256594723	9.86611034482759	10.21454827586207
CUTC	7.293124460431654	7.507073563218391	7.342310344827586
CUX1	5.670341007194245	5.672745977011495	5.665181034482759
CUX2	5.384112230215827	5.827240229885057	5.249748275862068
CUZD1	5.603855875299761	5.630662068965517	5.694891379310345
CWC22	5.507636690647483	5.528549425287356	5.583118965517242
CWC25	6.841454196642686	6.969072413793105	6.72025
CWC27	8.128900479616307	8.115242528735633	8.070446551724139
CWF19L1	8.76727458033573	8.8742	8.82948275862069
CWF19L2	6.977151558752998	7.024436781609195	7.005946551724138
CWH43	5.522998321342925	5.677487356321838	5.918991379310345
CX3CL1	7.396146522781774	8.145929885057475	8.971056896551726
CX3CR1	6.820058033573142	6.56253448275862	6.125663793103449
CXADR	6.631179136690647	6.6746298850574695	7.146336206896553
CXCL10	8.384970743405276	9.714143678160921	10.224805172413792
CXCL11	5.481149160671462	5.658270114942529	5.8074896551724144
CXCL12	7.635388009592326	8.38596091954023	7.368796551724138
CXCL13	6.286107194244605	7.892674712643677	7.013086206896552
CXCL14	8.735815347721823	8.489745977011493	7.430498275862068
CXCL16	9.47229304556355	9.77984367816092	10.405210344827584
CXCL17	5.733968345323741	6.375716091954022	6.128803448275862
CXCL2	5.583013429256594	5.863350574712644	5.823005172413794
CXCL5	5.371366666666667	5.432093103448276	5.61928275862069
CXCL6	5.439435731414869	5.657262068965518	5.618303448275862
CXCL8	6.539853956834533	7.8745379310344825	7.913165517241379
CXCL9	7.759685851318944	9.661837931034484	9.158056896551726
CXCR1	5.525607194244604	5.577770114942529	5.501936206896552
CXCR2	5.508451798561151	5.558597701149425	5.489850000000001
CXCR3	5.955918465227818	6.771289655172414	6.239739655172413
CXCR4	7.043806474820142	7.881580459770113	7.673055172413791
CXCR5	5.539536690647482	5.943419540229885	5.665217241379311
CXCR6	5.6822923261390885	6.380712643678161	6.056481034482759
CXXC1	9.058825419664268	8.95678620689655	9.06343620689655
CXXC4	6.442921342925659	6.173225287356322	6.080994827586207
CXXC5	10.520076258992807	9.673882758620689	8.765610344827587
CXorf21	5.437329976019185	5.446141379310344	5.433279310344828
CXorf22	5.365293525179856	5.338911494252875	5.3652
CXorf23	5.750754196642686	5.66256091954023	5.6753431034482755
CXorf24	5.3899609112709825	5.409031034482759	5.392963793103449
CXorf36	5.472280095923262	5.48954367816092	5.4407
CXorf38	7.113009592326139	7.410725287356324	7.2585637931034475
CXorf40A	7.257408393285373	7.094033333333331	6.927715517241379
CXorf40B	6.8538774580335735	6.808093103448278	6.7055293103448275
CXorf56	6.287695683453238	6.401272413793103	6.4472189655172425
CXorf57	5.825789208633093	5.976043678160919	5.933355172413792
CXorf58	5.259099760191847	5.272522988505747	5.281812068965517
CXorf65	5.522581294964029	5.653997701149424	5.594232758620689
CXorf66	5.258352278177458	5.265652873563218	5.32126551724138
CXorf67	5.2867448441247005	5.312690804597701	5.302441379310344
CYB561	6.956533573141487	6.918708045977011	6.77968448275862
CYB561A3	8.234761390887291	8.770820689655173	8.323563793103448
CYB561D2	8.523978417266187	8.345778160919542	7.601400000000001
CYB5A	10.87543717026379	10.463511494252872	8.99479827586207
CYB5B	9.865217745803356	10.04432643678161	10.150955172413791
CYB5D2	8.161834772182253	7.627828735632182	7.2009103448275855
CYB5R1	9.404343884892086	8.820736781609195	8.420848275862069
CYB5R2	7.415229496402878	7.445629885057472	8.46764827586207
CYB5R3	9.7577	10.10729540229885	10.005351724137931
CYB5R4	6.582095923261392	6.944270114942528	6.7000586206896555
CYB5RL	5.584173381294964	5.589932183908045	5.619406896551722
CYBA	10.177754916067148	11.085379310344827	11.005493103448277
CYBB	6.829735491606714	7.815352873563217	7.3512706896551725
CYBRD1	10.348398561151079	9.732316091954024	8.835017241379308
CYC1	10.668057074340526	10.661535632183906	11.035555172413794
CYCS	7.332683213429257	7.55301264367816	7.636012068965517
CYFIP1	6.426411510791368	6.498171264367818	6.489570689655172
CYFIP2	7.887851318944845	7.852422988505747	7.452910344827587
CYGB	7.825344604316547	8.121755172413792	7.632931034482758
CYHR1	6.270993764988009	5.939752873563219	6.064968965517242
CYLC1	5.442061870503596	5.436391954022989	5.441750000000001
CYLD	5.38139376498801	5.395764367816092	5.365624137931034
CYMP	5.372063309352519	5.375383908045978	5.37753275862069
CYP11A1	5.993955395683454	6.166206896551724	6.112956896551725
CYP11B2	5.445535251798561	5.454259770114943	5.417444827586206
CYP17A1	5.387214148681055	5.414885057471264	5.3678827586206905
CYP19A1	5.404046522781774	5.412826436781609	5.39400172413793
CYP1B1	7.728142685851319	8.868033333333333	8.46355172413793
CYP1B1-AS1	5.498446282973621	5.499596551724138	5.484067241379309
CYP20A1	7.330681055155876	7.47000344827586	7.424986206896551
CYP21A2	7.008032613908873	6.121389655172413	5.8831637931034475
CYP24A1	5.3141410071942445	5.328744827586207	5.410368965517241
CYP26A1	5.5695434052757795	5.561288505747127	5.5883896551724135
CYP26B1	6.300934292565947	6.860991954022988	7.199075862068964
CYP26C1	5.366223980815348	5.328926436781611	5.378448275862069
CYP27A1	8.307494004796164	8.68457356321839	9.050703448275861
CYP27B1	5.91682206235012	6.189227586206897	6.218265517241379
CYP2A13	5.398215587529975	5.411151724137931	5.396796551724138
