	Cluster_0	Cluster_1	Cluster_2
RPUSD1	7.74552	7.81034	8.02949
RPUSD2	8.19785	8.23866	8.35517
RPUSD3	8.30149	8.69296	8.39903
RPUSD4	9.05949	9.0665	8.98268
RQCD1	7.15389	7.61202	7.09374
RRAD	5.60954	5.6111	5.49687
RRAGA	10.7737	10.4947	10.5714
RRAGB	6.35315	6.16816	6.245
RRAGC	8.17085	8.4705	8.10596
RRAGD	7.32401	8.21974	7.178
RRAS	9.14846	9.0327	8.86993
RRAS2	7.42226	7.50872	7.17572
RRBP1	7.29765	7.61206	7.42602
RREB1	5.67487	5.66234	5.70523
RRH	5.31519	5.30974	5.3378
RRM1	7.71749	7.78107	7.90568
RRM2	5.78084	6.2809	5.83768
RRM2B	6.03648	5.97538	6.07941
RRN3	6.19616	6.17357	6.36663
RRNAD1	8.16062	7.68841	8.52176
RRP1	5.45065	5.49165	5.45297
RRP12	7.72225	7.88137	7.95718
RRP15	7.86189	7.98999	7.81571
RRP1B	6.56987	6.95543	6.59846
RRP36	8.89975	9.31936	8.91382
RRP7A	5.77572	5.85734	5.85272
RRP8	7.2416	7.14006	7.22643
RRP9	5.73124	5.87878	5.89147
RRS1	7.47172	7.89266	7.69612
RSAD1	6.5762	6.45841	6.87227
RSAD2	6.47364	6.87272	6.41859
RSBN1	8.10011	7.95088	8.06436
RSBN1L	7.09497	6.98685	7.1244
RSC1A1	6.03066	6.06472	6.10232
RSF1	5.64315	5.63181	5.69676
RSG1	5.89385	5.77927	5.94935
RSL1D1	9.66033	9.42197	9.47807
RSL24D1	7.9367	7.82136	7.8925
RSPH1	6.72716	5.84943	6.94473
RSPH10B2	5.4198	5.42395	5.43424
RSPH3	6.8159	6.69712	6.93332
RSPH4A	5.5466	5.46856	5.61115
RSPH6A	5.48752	5.48112	5.48579
RSPH9	5.4449	5.40255	5.50109
RSPO2	5.60368	5.64244	5.65272
RSPO3	6.77882	6.9075	6.47067
RSPO4	5.32464	5.34345	5.34411
RSPRY1	9.63657	9.68465	9.70754
RSRC1	7.0479	7.38295	6.93339
RSRC2	7.19582	7.12263	7.27224
RSRP1	7.3776	7.20794	7.29024
RTBDN	5.35744	5.34118	5.49667
RTCA	7.49597	7.74959	7.38556
RTCB	9.14194	9.22742	9.05407
RTDR1	5.29254	5.32135	5.31763
RTF1	5.97342	6.00583	6.13467
RTFDC1	10.3492	10.3671	10.4422
RTKN	5.79505	5.89237	5.89027
RTKN2	5.40858	5.47175	5.42876
RTN1	6.76716	5.64639	6.84054
RTN2	6.71352	6.25425	6.82511
RTN3	6.15635	6.19418	6.22455
RTN4	7.13426	6.73588	7.11579
RTN4IP1	6.62445	7.12648	6.70461
RTN4R	5.84195	6.22183	5.92996
RTN4RL1	5.88438	5.70726	5.99974
RTN4RL2	5.39513	5.40508	5.41003
RTP1	5.41767	5.44437	5.44426
RTP2	5.38355	5.3639	5.40245
RTP3	5.18742	5.23788	5.18148
RTP4	6.47917	6.83967	6.49855
RTTN	7.4394	7.56649	7.61208
RUFY1	7.26974	7.12064	7.30226
RUFY2	5.66051	5.65857	5.71592
RUFY3	6.26249	6.24102	6.2003
RUFY4	5.7616	5.71872	5.84149
RUNDC1	8.4499	7.69414	8.74544
RUNDC2A	5.50776	5.54203	5.52527
RUNDC3B	6.07448	5.88277	5.91087
RUNX1	5.62429	5.59731	5.624
RUNX1T1	5.51664	5.47845	5.48452
RUNX2	6.05143	5.99839	5.89685
RUNX3	6.6568	7.08786	6.38333
RUSC1	10.3537	10.2512	10.7026
RUSC1-AS1	5.52005	5.51386	5.52426
RUSC2	6.33587	6.26122	6.28109
RUVBL1	6.7627	6.87923	6.86264
RUVBL2	7.97883	7.99997	8.25728
RWDD1	8.44808	8.47977	8.34082
RWDD2A	7.63408	7.56673	7.65611
RWDD2B	6.59232	6.5929	6.63737
RWDD3	6.42006	6.41605	6.24864
RWDD4	7.37743	7.28491	7.39402
RXFP1	5.25972	5.28361	5.25304
RXFP2	5.28732	5.29373	5.29975
RXFP3	5.40528	5.40192	5.40498
RXFP4	5.3381	5.35257	5.33905
RXRA	9.6474	9.22042	9.7487
RXRB	6.58085	6.63936	6.63464
RXRG	5.35043	5.34242	5.36973
RYBP	9.49897	9.15555	9.58201
RYK	8.40737	8.40964	8.26898
RYR1	5.7386	6.03092	5.63657
RYR2	5.5089	5.53697	5.48062
RYR3	5.6195	5.62163	5.50227
S100A10	8.10926	8.20385	7.66879
S100A11	9.60114	9.97226	9.43043
S100A12	5.35463	5.39504	5.32003
S100A13	6.0635	6.26789	6.08723
S100A14	6.53745	6.41071	6.91583
S100A16	9.94217	9.88726	9.89813
S100A2	6.08386	6.27945	6.09727
S100A3	6.02106	6.28307	5.8285
S100A4	10.943	11.1022	10.0991
S100A5	5.51649	5.50171	5.49392
S100A6	10.9848	11.2816	10.645
S100A7	5.64396	6.56915	5.84751
S100A7L2	5.47446	5.53319	5.51493
S100A8	7.66048	10.3459	7.30679
S100A9	7.91625	10.5036	7.37756
S100B	5.24967	5.25335	5.26692
S100G	5.34405	5.28138	5.30559
S100P	8.87271	9.52891	9.03169
S100PBP	6.73205	6.63841	6.71231
S100Z	5.38994	5.3873	5.39275
S1PR1	6.05221	5.96509	5.77781
S1PR2	5.39676	5.42451	5.40549
S1PR4	5.80076	6.10178	5.58846
SAA1	6.79252	6.76839	6.13587
SAA2	5.52165	5.53055	5.42598
SAAL1	8.16031	8.38304	8.16338
SAC3D1	8.47363	8.74227	8.81197
SACM1L	7.29901	7.17583	7.39418
SACS	5.49313	5.53363	5.44728
SAE1	10.8844	11.0706	11.0037
SAFB	8.55535	8.60828	8.67238
SAFB2	8.35061	8.30673	8.53817
SAG	5.40535	5.34765	5.50163
SAGE1	5.30388	5.32909	5.32347
SALL1	5.29513	5.29797	5.29585
SALL2	7.33418	6.52529	7.50263
SALL3	6.66995	6.73213	6.75909
SALL4	6.51698	6.36751	6.65684
SAMD1	6.23061	6.44992	6.58673
SAMD10	5.79509	5.8399	5.92957
SAMD11	5.82542	5.75712	5.79875
SAMD12	5.46494	5.45676	5.50417
SAMD13	5.62935	5.56665	5.60102
SAMD14	5.78789	5.84014	5.84143
SAMD3	5.70787	5.86118	5.55326
SAMD4A	5.84186	6.13944	5.78289
SAMD4B	6.7621	6.97087	7.05373
SAMD5	5.71734	5.57345	5.45799
SAMD7	5.4357	5.45772	5.43813
SAMD8	5.42721	5.43527	5.41265
SAMM50	9.44685	9.59281	9.39658
SAMSN1	5.89887	6.05618	5.70659
SAP130	7.6168	7.7571	7.74596
SAP18	7.51938	6.98812	7.6177
SAP30	7.35221	7.67365	7.32901
SAP30BP	6.49091	6.63226	6.68339
SAP30L	7.16027	7.04904	7.22664
SAR1A	7.96852	7.80893	7.86891
SAR1B	8.40937	8.16077	8.34468
SARAF	11.6276	11.1921	11.5165
SARDH	5.56508	5.50432	5.63228
SARS	7.99328	7.89772	7.91448
SART1	5.58413	5.61145	5.64031
SART3	5.91533	5.965	6.03133
SASH1	8.3401	7.97978	7.75072
SASH3	6.83775	7.29142	6.66213
SASS6	5.7357	5.85708	5.76986
SAT1	11.745	12.152	11.4469
SAT2	7.81423	7.69412	7.7473
SATB1	5.59628	5.67652	5.55449
SATB2	5.91472	5.89548	5.9989
SATL1	5.47081	5.4556	5.47864
SAV1	6.58964	6.51456	6.46533
SAYSD1	7.49543	7.45261	7.84609
SBDS	6.61934	6.64592	6.51603
SBDSP1	6.47604	6.60865	6.48161
SBF2	6.08457	6.00426	6.02212
SBK1	8.38218	8.61861	8.74522
SBNO1	5.58948	5.6632	5.61212
SBNO2	6.78609	6.91337	6.924
SBSN	5.34371	5.7241	5.35292
SBSPON	8.08451	7.01414	7.71832
SC5D	5.55307	5.54372	5.52954
SCAF1	5.6718	5.67867	5.78938
SCAF11	7.6148	7.5986	7.46281
SCAF4	7.47083	7.72663	7.57609
SCAF8	6.83706	6.81643	6.87683
SCAI	5.42758	5.48503	5.43692
SCAMP1	8.0399	7.75949	8.07486
SCAMP2	6.78641	6.76348	6.89493
SCAMP3	8.1584	8.25404	8.49063
SCAMP4	6.35234	6.29482	6.50325
SCAMP5	6.46054	6.57578	6.76274
SCAND1	8.38434	8.33181	8.59149
SCAND2P	5.60238	5.57061	5.64329
SCAP	8.46296	8.48322	8.66413
SCARA3	6.49338	6.55478	6.3984
SCARA5	6.0768	5.77748	5.54727
SCARB1	7.852	8.15576	8.10631
SCARB2	11.3024	11.1035	11.2797
SCARF1	5.43061	5.43032	5.41539
SCARF2	6.21889	6.02888	5.91261
SCARNA15	5.29363	5.27632	5.31421
SCARNA9	6.44417	6.57531	6.1189
SCCPDH	6.99153	6.41825	7.251
SCD	10.5609	10.8597	11.0999
SCD5	5.94223	5.90088	5.89997
SCEL	5.38355	5.48504	5.39682
SCFD1	7.2621	7.23872	7.25108
SCFD2	5.71072	5.70026	5.70218
SCG2	6.05428	6.04929	5.90164
SCG3	5.47435	5.45875	5.60596
SCG5	7.2766	7.13834	6.90269
SCGB1A1	5.44587	5.46835	5.3661
SCGB1C1	5.41058	5.39145	5.45366
SCGB1D1	5.59982	5.69573	5.63869
SCGB1D2	9.85636	7.05932	9.01344
SCGB1D4	5.30171	5.31604	5.31845
SCGB2A1	8.78823	7.2544	8.40908
SCGB2A2	11.896	8.73073	10.7485
SCGB2B2	5.38407	5.41277	5.40407
SCGB3A1	7.77231	6.71961	6.98798
SCGB3A2	5.45271	5.4755	5.42653
SCGN	5.65612	5.53368	5.81603
SCHIP1	6.70687	7.0841	6.49444
SCIMP	5.97744	6.31491	5.76504
SCIN	6.26534	6.09329	6.14732
SCLT1	5.75558	5.85618	5.78655
SCLY	6.09097	6.15721	6.29746
SCMH1	6.45084	6.59722	6.55088
SCML1	6.23171	6.25288	6.19777
SCN10A	5.34257	5.3343	5.3579
SCN11A	5.28926	5.31903	5.29702
SCN1A	5.37781	5.38899	5.38324
SCN1B	6.00544	5.77806	5.92531
SCN2A	5.47236	5.47518	5.44136
SCN2B	5.45579	5.32972	5.35387
SCN3A	5.57279	5.58562	5.53807
SCN3B	5.51417	5.45742	5.45647
SCN4A	5.58752	5.46494	5.52967
SCN4B	6.05179	5.76621	5.81609
SCN5A	5.36231	5.34644	5.35213
SCN7A	5.53407	5.50923	5.51837
SCN8A	5.22726	5.22544	5.25625
SCN9A	5.47306	5.48141	5.46117
SCNM1	7.93772	8.20338	7.87062
SCNN1B	5.98828	6.31156	6.30146
SCNN1D	6.90539	6.39477	7.17664
SCNN1G	5.75178	5.8701	6.00681
SCO1	8.43136	8.40509	8.31994
SCO2	8.64252	9.03277	8.88775
SCOC	8.33875	8.0885	8.32987
SCP2	6.64744	6.31942	6.35705
SCP2D1	5.43349	5.42359	5.45939
SCPEP1	9.5366	9.99953	8.82371
SCRG1	5.97058	6.87343	5.58059
SCRIB	5.98775	6.08304	6.11069
SCRN1	8.47849	8.71699	8.56262
SCRN3	5.73223	5.67281	5.77456
SCRT1	5.43863	5.45844	5.44878
SCT	5.52707	5.52507	5.50261
SCTR	5.49608	5.4841	5.46939
SCUBE1	5.43686	5.32938	5.52635
SCUBE2	9.3827	6.57398	9.70796
SCUBE3	5.52713	5.66148	5.62042
SCYL1	8.78905	8.96907	8.95791
SCYL2	7.93524	8.18064	7.87618
SCYL3	6.75026	6.57664	6.83741
SDAD1	9.42169	9.51507	9.48937
SDC1	5.59505	5.62241	5.59274
SDC2	6.32781	6.30428	6.20262
SDC3	5.55206	5.58609	5.53563
SDC4	9.01319	8.56025	9.49507
SDC4P	5.46991	5.48468	5.50561
SDCBP	9.01308	9.16096	8.1819
SDCBP2	5.4554	5.56117	5.43538
SDCCAG3	7.05847	7.21976	7.13163
SDCCAG8	6.23631	6.32019	6.28248
SDF2	9.389	9.246	9.36153
SDF2L1	9.34046	9.72038	9.69889
SDF4	8.28679	8.3247	8.259
SDHA	6.22506	6.23548	6.09942
SDHAP2	6.36265	6.52904	6.32555
SDHB	10.1805	10.2058	10.1026
SDHC	7.54529	7.65152	7.79955
SDHD	8.64954	8.63049	8.13683
SDK1	5.48322	5.5211	5.51842
SDK2	5.80572	5.96083	5.78386
SDPR	6.73376	6.20966	6.16603
SDR16C5	5.69877	5.60917	5.79413
SDR39U1	6.29357	6.19292	6.30013
SDR42E1	5.73435	5.89467	5.75411
SDR9C7	5.39099	5.3723	5.37623
SDS	6.3441	6.44612	6.43825
SDSL	8.04948	7.78222	8.3901
SEBOX	5.39103	5.40081	5.41923
SEC11A	7.31373	7.3376	7.33566
SEC11C	8.25163	8.42966	8.2602
SEC14L1	6.38137	6.54898	6.31524
SEC14L2	7.31875	6.10667	7.32375
SEC14L3	5.25488	5.2602	5.27229
SEC14L4	5.47634	5.62902	5.49149
SEC16A	10.0891	9.74582	10.3047
SEC16B	5.42851	5.43875	5.42616
SEC22A	7.74754	7.91571	7.82505
SEC22B	8.76339	8.7652	8.73522
SEC22C	7.82537	7.44649	7.64462
SEC23A	5.89989	5.87306	5.72418
SEC23B	9.3164	9.27007	9.26107
SEC23IP	7.90197	7.66336	7.93078
SEC24A	5.79619	5.79033	5.75314
SEC24B	6.65028	6.58795	6.59795
SEC24C	7.98498	8.01314	8.12228
SEC24D	6.75445	6.73701	6.59664
SEC31A	8.97938	8.893	8.83898
SEC31B	5.46556	5.45511	5.49845
SEC61A1	10.9457	11.1478	11.0593
SEC61A2	6.03354	6.30297	6.27766
SEC61B	11.3433	11.4829	11.2537
SEC61G	11.1273	11.4958	11.1292
SEC63	5.88733	6.11873	5.95419
SECISBP2	8.13402	7.83684	8.31405
SECISBP2L	8.08998	8.06239	8.15725
SECTM1	5.58151	5.64607	5.56148
SEH1L	6.70934	7.11848	6.76555
SEL1L	6.04133	5.96583	6.15808
SEL1L2	5.41762	5.41514	5.35606
SEL1L3	7.14672	8.06327	6.606
SELENBP1	9.12866	8.12674	9.32964
SELL	6.14874	6.20168	5.75528
SELP	5.73711	5.6033	5.52146
SELPLG	5.54963	5.6315	5.51091
SEMA3A	6.0725	6.16621	6.10446
SEMA3B	6.14332	5.69443	6.55075
SEMA3C	6.60469	6.08225	6.36376
SEMA3D	5.22241	5.24421	5.23201
SEMA3E	5.67487	5.54731	5.62809
SEMA3F	7.06392	6.63171	7.6282
SEMA3G	5.88275	5.72111	5.74066
SEMA4A	7.9184	8.18815	8.04646
SEMA4B	7.37793	7.13466	7.45415
SEMA4C	5.70419	5.76731	5.88286
SEMA4D	6.88126	7.29348	7.02793
SEMA4F	7.15853	7.12918	7.34501
SEMA4G	5.59241	5.54235	5.64164
SEMA5A	6.3282	6.14849	6.11061
SEMA5B	5.52183	5.55337	5.56092
SEMA6A	7.58512	7.03436	7.44184
SEMA6B	5.48449	5.46495	5.52086
SEMA6C	5.74875	5.78245	5.859
SEMA6D	5.41116	5.38261	5.43147
SEMA7A	5.49494	5.5379	5.48607
SEMG1	5.72725	5.67402	5.75945
SEMG2	5.18247	5.22093	5.21448
SENP2	7.19835	7.20252	7.35451
SENP3	5.70933	5.71172	5.70388
SENP5	6.23097	6.53523	6.28971
SENP6	6.44719	6.45263	6.50222
SENP7	6.37863	6.26734	6.37641
SENP8	5.34915	5.33673	5.37487
SEPHS1	7.57908	7.87271	7.54868
SEPHS2	8.31857	8.3453	8.53273
SEPN1	8.49342	8.28211	8.63359
SEPP1	7.45764	7.08816	6.93649
SEPSECS	5.87891	5.8238	5.9182
SEPT1	5.91789	6.06379	5.86493
SEPT10	5.99431	5.94066	5.90129
SEPT11	7.07862	6.86961	6.72756
SEPT12	5.80729	5.82188	5.79342
SEPT14	5.32342	5.31951	5.33583
SEPT2	11.6486	11.4787	11.5382
SEPT3	6.11495	7.24076	6.46592
SEPT4	5.77077	5.71451	5.69503
SEPT5	5.46034	5.48053	5.46074
SEPT6	6.11716	6.42909	6.01428
SEPT7	5.62804	5.57786	5.55881
SEPT7P2	5.45229	5.46207	5.48353
SEPT8	5.76424	5.66712	5.67349
SEPT9	11.9167	12.1116	12.0673
SEPW1	10.2565	9.99421	10.2569
SERAC1	5.41264	5.40202	5.39523
SERBP1	8.61179	8.76342	8.71372
SERF1A	10.0216	9.7414	10.0218
SERF1B	7.56976	7.33052	7.58619
SERF2	12.3366	12.0969	12.3874
SERGEF	7.78442	7.50358	7.97041
SERHL	5.70818	5.61764	5.65239
SERHL2	6.82558	6.3857	6.67127
SERINC1	8.22222	7.91648	8.18764
SERINC2	7.98824	7.60697	8.3153
SERINC3	6.16746	6.18565	6.38714
SERINC4	5.4827	5.50757	5.48451
SERP1	8.04028	7.93421	8.11259
SERP2	6.79943	6.09434	6.84222
SERPINA1	7.56194	7.17525	7.54568
SERPINA11	6.83556	5.52559	7.00054
SERPINA12	5.36186	5.41177	5.37494
SERPINA13P	5.31078	5.29142	5.32192
SERPINA3	12.7022	11.07	12.9329
SERPINA5	6.88763	6.09292	7.12979
SERPINA6	5.62565	5.26641	5.93182
SERPINA7	5.33495	5.34401	5.35292
SERPINA9	5.36614	5.43623	5.34957
SERPINB1	8.53603	8.37532	8.45652
SERPINB10	5.41641	5.40621	5.41
SERPINB12	5.22125	5.23813	5.22484
SERPINB2	5.34959	5.42378	5.32178
SERPINB3	5.27442	5.35769	5.28626
SERPINB4	5.29047	5.40011	5.29887
SERPINB5	6.60641	7.37133	6.15078
SERPINB6	8.49048	8.29247	8.56339
SERPINB7	5.60013	5.69824	5.54709
SERPINB8	6.03244	6.35576	5.8798
SERPINB8P1	5.45196	5.47372	5.49798
SERPINC1	5.49872	5.43009	5.54494
SERPINE1	6.92131	6.80717	6.29013
SERPINE2	10.4258	10.5198	9.16446
SERPINF1	8.62792	8.2558	7.68089
SERPINF2	6.06824	6.09422	5.87453
SERPING1	7.64295	7.6123	7.10313
SERPINH1	9.02329	9.24268	8.57195
SERPINI1	6.36803	5.95779	6.58642
SERPINI2	5.37697	5.36217	5.41716
SERTAD1	8.93081	8.59608	8.8875
SERTAD2	9.37527	9.61114	9.26677
SERTAD3	7.41174	7.06689	7.55865
SERTAD4	8.41178	8.31563	8.39718
SERTM1	5.71542	5.77748	5.77903
SESN1	8.01785	7.63118	7.90383
SESN2	5.85852	5.80102	5.95635
SESN3	5.76539	5.94609	5.791
SESTD1	7.70344	7.62188	7.86481
SET	9.74016	9.72068	9.68783
SETBP1	8.28053	7.47627	8.3249
SETD1A	8.02064	8.07576	8.28025
SETD1B	6.58484	6.55863	6.72966
SETD2	8.86629	8.69465	8.92403
SETD3	8.04767	7.9654	8.05524
SETD4	6.04716	6.12674	6.05831
SETD5	5.44042	5.43261	5.45202
SETD6	5.37674	5.36422	5.38049
SETD7	5.45714	5.45744	5.47314
SETD8	7.23451	7.41359	7.42448
SETD9	7.34041	6.92757	7.32261
SETDB1	8.13927	8.22854	8.35086
SETDB2	7.02922	7.03232	7.13238
SETX	6.56128	6.7327	6.63509
SEZ6	5.42004	5.41757	5.64301
SEZ6L	5.29816	5.24712	5.39649
SEZ6L2	6.24059	6.16926	6.47051
SF1	6.37948	6.27118	6.38735
SF3A1	6.23046	6.23821	6.24785
SF3A2	8.93557	8.95491	9.03298
SF3A3	9.57471	9.74144	9.57685
SF3B1	6.88169	6.89831	6.72467
SF3B2	9.42361	9.49102	9.56676
SF3B3	8.43746	9.07758	8.56406
SF3B4	10.4899	10.5438	10.7376
SF3B5	9.72167	9.88551	9.62047
SFI1	5.63477	5.59483	5.74287
SFMBT1	6.57858	6.44393	6.71367
SFMBT2	6.34485	6.6178	6.51097
SFN	7.05797	7.36305	7.3207
SFPQ	6.12997	6.20353	6.18979
SFR1	6.78959	6.76308	6.52962
SFRP1	8.78203	9.07931	6.80615
SFRP2	11.5055	10.2759	10.0656
SFRP4	7.69114	7.08286	6.71946
SFRP5	5.29223	5.27952	5.28883
SFSWAP	7.13265	7.09	7.31404
SFT2D1	10.143	10.2717	9.70779
SFT2D2	5.67851	5.9352	5.63597
SFT2D3	6.29489	6.31349	6.43006
SFTA1P	5.37491	5.37579	5.36112
SFTA2	5.70878	5.6885	5.76438
SFTA3	5.37196	5.38733	5.37703
SFTPB	5.43861	5.43057	5.45271
SFTPC	5.47701	5.46868	5.48575
SFTPD	5.85791	5.9051	6.08816
SFXN3	5.65522	5.65113	5.66806
SFXN4	7.88413	8.06948	8.10702
SFXN5	7.38599	6.85385	7.85936
SGCA	5.66156	5.60068	5.63761
SGCB	5.74286	5.75175	5.80231
SGCD	5.81464	5.62961	5.59815
SGCE	9.07092	8.90997	8.04427
SGCG	5.49949	5.36222	5.4823
SGCZ	5.35625	5.34718	5.34345
SGIP1	6.606	6.48534	6.40415
SGK1	7.50578	7.60303	7.06139
SGK2	5.39619	5.38849	5.39445
SGK3	6.69144	6.35052	6.75479
SGMS1	5.81309	5.88967	5.7732
SGMS2	5.63389	5.777	5.51237
SGOL1	5.67734	6.1486	5.81087
SGOL2	5.64956	5.89099	5.77869
SGPL1	7.05231	7.06523	7.13286
SGPP1	5.70377	5.7003	5.52072
SGPP2	5.45963	5.53832	5.45678
SGSH	8.93407	8.72445	9.09779
SGSM1	5.42157	5.42947	5.44606
SGSM2	10.5938	10.0511	10.7822
SGSM3	6.34367	6.45504	6.51906
SGTA	6.41491	6.52677	6.67875
SGTB	5.39667	5.43335	5.37713
SH2B1	6.95449	6.81284	7.20392
SH2B2	5.5731	5.81682	5.61507
SH2B3	8.43683	8.48788	8.05196
SH2D1A	6.22953	6.57865	5.95638
SH2D2A	5.46788	5.6196	5.43705
SH2D3A	6.07225	6.08901	6.14199
SH2D3C	5.82021	5.84231	5.78013
SH2D4B	5.30333	5.30608	5.27905
SH2D5	5.4986	5.5369	5.51054
SH2D6	5.33266	5.34035	5.35698
SH2D7	5.31666	5.33515	5.33168
SH3BGR	5.64101	5.67692	5.64646
SH3BGRL	7.95615	7.33433	7.85572
SH3BGRL3	9.32449	9.74058	9.01273
SH3BP1	6.24971	6.66	6.27991
SH3BP4	9.35514	8.69575	9.40082
SH3BP5	5.41667	5.4264	5.42707
SH3BP5L	6.51652	6.75301	6.92534
SH3D19	7.81368	7.17483	7.30573
SH3D21	5.71074	5.70792	5.70264
SH3GL1	6.71106	6.80003	6.70658
SH3GL2	5.67691	5.77801	5.79411
SH3GL3	5.44311	5.7242	5.44953
SH3GLB1	8.89085	9.11762	8.63681
SH3GLB2	10.7696	10.0595	11.1318
SH3KBP1	8.50235	8.74976	8.04725
SH3PXD2A	9.9527	9.49059	9.37812
SH3PXD2B	7.32623	7.30589	6.96609
SH3RF1	7.39291	7.02847	7.70355
SH3RF2	5.99253	5.94244	5.93571
SH3RF3	5.87303	5.85156	5.85163
SH3TC1	6.43348	6.54222	6.51441
SH3TC2	5.4918	5.49603	5.4915
SH3YL1	7.24188	7.12582	7.36672
SHANK1	5.31444	5.29562	5.32229
SHANK2	5.48732	5.48609	5.49563
SHANK3	8.03625	7.96707	7.84977
SHARPIN	6.80563	6.8585	7.10688
SHB	7.20673	7.23679	7.2717
SHBG	5.53624	5.56639	5.53239
SHC1	6.26837	6.25099	6.28774
SHC2	5.99084	5.74973	6.06585
SHC3	5.57889	5.61945	5.55133
SHC4	5.78373	6.39203	5.7521
SHCBP1	5.48293	5.54094	5.5008
SHCBP1L	5.34927	5.37534	5.3644
SHD	5.39552	5.43704	5.38216
SHE	5.97731	5.78887	5.7293
SHF	5.49067	5.49573	5.48173
SHFM1	8.96809	9.27646	8.9849
SHH	5.5277	5.55136	5.50182
SHISA2	8.53713	6.90477	7.61534
SHISA3	5.41893	5.45516	5.41047
SHISA4	5.54379	5.5693	5.55799
SHISA5	10.1984	10.0566	10.2655
SHISA6	5.30913	5.33367	5.33368
SHKBP1	6.64834	6.88298	6.72045
SHMT1	6.23603	6.2681	6.25636
SHMT2	9.69151	10.3112	9.81811
SHOC2	6.90634	6.71863	6.96582
SHOX	5.31226	5.2789	5.31973
SHOX2	5.61387	5.64424	5.59286
SHPRH	5.85386	5.86522	5.90791
SHROOM1	6.28872	5.65592	6.24315
SHROOM2	6.77704	6.58436	7.16027
SHROOM3	9.63871	8.73169	9.69386
SI	5.40345	5.41809	5.41011
SIAE	5.39174	5.45734	5.39189
SIAH1	8.04863	8.15507	7.86883
SIAH2	7.47479	6.76974	7.72846
SIDT1	6.77101	6.17414	6.88005
SIDT2	9.10468	8.90454	9.01436
SIGIRR	7.15149	6.85281	7.44446
SIGLEC1	5.65786	5.83525	5.65419
SIGLEC12	5.39331	5.45792	5.38933
SIGLEC15	5.45835	5.38605	5.44422
SIGLEC5	5.48791	5.49017	5.50434
SIGLEC7	5.47685	5.54078	5.47232
SIGLEC8	5.58345	5.58606	5.59066
SIGLEC9	5.59429	5.77269	5.5989
SIGLECL1	5.29169	5.30371	5.28823
SIGLECP3	5.45495	5.41695	5.37098
SIGMAR1	6.23579	6.44725	6.40739
SIK1	6.782	6.8287	6.46191
SIK2	5.59277	5.58559	5.53433
SIK3	8.10909	7.70574	8.07295
SIL1	8.42119	7.99856	8.5791
SIM1	5.47044	5.501	5.46582
SIM2	5.52226	5.63244	5.59216
SIMC1	6.50358	6.7974	6.53587
SIN3A	8.94949	8.61185	9.0321
SIN3B	7.0658	7.03246	7.19966
SIPA1	7.67731	7.7206	7.65625
SIPA1L1	5.72979	5.75507	5.7839
SIPA1L2	8.4185	8.32704	8.56134
SIPA1L3	6.27327	6.3234	6.39227
SIRPA	7.87396	8.38896	7.51207
SIRPB1	5.54604	5.58342	5.56279
SIRPD	5.3859	5.43708	5.42198
SIRPG	5.67676	6.01622	5.51919
SIRT1	7.12899	6.99211	7.19265
SIRT2	6.17116	6.21202	6.13567
SIRT3	5.4904	5.4738	5.47955
SIRT4	6.10596	6.05694	6.00205
SIRT5	6.96706	7.16548	7.08097
SIRT6	5.61671	5.64353	5.65881
SIRT7	6.1372	6.32062	6.23902
SIT1	5.70238	5.67165	5.56792
SIVA1	8.12491	8.25385	8.20943
SIX1	6.04687	5.91216	6.27162
SIX2	5.38974	5.47352	5.49165
SIX3	5.38476	5.61445	5.41207
SIX4	7.97187	7.78245	8.43278
SIX5	8.57667	8.17536	8.57572
SIX6	5.30423	5.30826	5.28045
SKA2	5.86417	6.01438	5.92291
SKAP1	7.17021	6.78761	7.35406
SKAP2	6.8038	6.89389	6.45812
SKI	6.33798	6.445	6.39515
SKIDA1	5.4476	5.45193	5.46626
SKIL	5.48861	5.4977	5.50662
SKINTL	5.52167	5.52072	5.55668
SKIV2L	8.48518	8.50429	8.73936
SKIV2L2	7.74756	7.54822	7.75433
SKOR1	5.33686	5.36495	5.35242
SKP1	7.69953	7.33802	7.79828
SKP2	6.05237	6.54712	6.02942
SLA	6.11162	6.37197	5.94034
SLA2	5.64033	5.88997	5.54456
SLAIN1	5.56723	5.78192	5.49802
SLAMF1	5.84122	6.2131	5.55674
SLAMF7	5.53783	5.77323	5.44197
SLBP	7.10564	7.36069	7.19792
SLC10A1	5.2199	5.24864	5.21982
SLC10A2	5.38852	5.4065	5.39576
SLC10A3	8.30354	8.48337	8.23186
SLC10A4	5.39868	5.43085	5.42956
SLC10A5	5.30616	5.33718	5.33648
SLC10A6	5.25292	5.26293	5.25641
SLC10A7	5.61517	5.62823	5.57787
SLC11A2	9.49365	9.63947	9.67852
SLC12A1	5.31436	5.33871	5.31922
SLC12A2	7.40504	6.87191	7.26627
SLC12A3	5.31744	5.36505	5.31988
SLC12A4	6.14459	6.13479	6.12985
SLC12A5	5.45916	5.46856	5.50415
SLC12A6	5.32719	5.36851	5.31563
SLC12A7	5.28927	5.30439	5.31387
SLC12A8	6.64182	6.96607	6.60669
SLC12A9	8.88591	9.04428	9.03472
SLC13A1	5.37041	5.3711	5.39258
SLC13A2	5.48075	5.46814	5.50327
SLC13A3	5.36936	5.41892	5.36466
SLC13A4	5.49293	5.44457	5.5451
