	Cluster_0	Cluster_1	Cluster_2
ANKRD37	7.45368	7.74844	7.59025
ANKRD39	7.51574	7.32163	7.57044
ANKRD40	5.80993	5.76363	5.79948
ANKRD42	5.35508	5.30866	5.30353
ANKRD44	5.37377	5.3785	5.39403
ANKRD46	8.07751	7.84427	8.06098
ANKRD49	7.51025	7.57921	7.42833
ANKRD50	8.27042	8.00406	7.5111
ANKRD53	5.43447	5.43103	5.44159
ANKRD55	5.46025	5.60985	5.41858
ANKRD6	6.3628	6.34294	6.53065
ANKRD60	5.4907	5.5514	5.49733
ANKRD62	5.3585	5.33272	5.43735
ANKRD7	5.50126	5.48978	5.51531
ANKRD9	7.34186	7.32842	7.24531
ANKS1A	8.51646	8.61076	8.86891
ANKS1B	5.77754	5.58119	5.56798
ANKS3	6.33497	6.02899	6.09062
ANKS6	5.34602	5.35231	5.38896
ANKZF1	5.64469	5.65142	5.7691
ANLN	6.10128	6.27152	7.0791
ANO1	8.08174	7.37067	7.39336
ANO1-AS2	5.36841	5.38389	5.36964
ANO10	7.4938	7.59759	7.30239
ANO2	5.8341	5.68348	5.67934
ANO3	5.47819	5.42236	5.43216
ANO4	5.42308	5.42189	5.43192
ANO5	5.36412	5.35127	5.34899
ANO6	8.24028	8.35131	8.02037
ANO7	5.37185	5.34887	5.34196
ANO8	6.93066	6.66299	6.87195
ANO9	6.1312	5.87408	6.01678
ANP32A	5.5946	5.53417	5.62194
ANP32B	11.5002	11.595	12.015
ANP32C	5.52167	5.50701	5.49758
ANP32D	5.25401	5.24093	5.23833
ANP32E	5.39235	5.42809	5.42357
ANPEP	7.25457	7.21312	7.38328
ANTXR1	6.7665	6.97611	6.9018
ANTXRL	5.27987	5.27789	5.41217
ANXA1	10.332	11.3313	11.3245
ANXA10	5.33819	5.35536	5.28369
ANXA11	7.73079	7.79843	7.51618
ANXA13	5.43593	5.42773	5.38967
ANXA2	8.61407	9.05074	9.24912
ANXA2P1	8.45364	8.78788	8.67179
ANXA2P3	6.01952	6.19046	6.11255
ANXA2R	6.92035	7.9477	7.27675
ANXA3	5.89572	6.06749	6.44295
ANXA4	5.83695	5.94116	5.89641
ANXA5	10.5555	10.8736	10.7194
ANXA7	7.67557	7.68758	7.54658
ANXA8	5.46162	5.44084	5.4708
ANXA8L2	5.63769	5.75974	6.6533
ANXA9	7.15657	5.90362	5.62688
AOC1	5.62949	5.80516	5.68684
AOC2	5.45197	5.45611	5.44467
AOC3	5.43352	5.43908	5.42995
AOX1	6.21784	6.67013	5.89103
AOX2P	5.44068	5.40899	5.41956
AP1AR	5.64251	5.53444	5.59043
AP1B1	7.02987	7.28618	7.14583
AP1G1	7.35869	7.41262	7.37222
AP1G2	6.68635	6.48021	6.27989
AP1M1	8.2975	8.65985	8.51333
AP1M2	6.43676	6.1132	6.13987
AP1S1	7.64673	7.71869	7.92418
AP1S2	8.01809	8.74255	8.31093
AP1S3	5.27008	5.30764	5.27856
AP2A1	6.02386	5.8789	5.92812
AP2A2	6.43778	6.38718	6.24717
AP2B1	7.45759	6.87535	6.82655
AP2M1	9.1028	9.1384	9.28245
AP2S1	11.3864	11.5015	11.4449
AP3B1	9.70528	9.67417	9.34994
AP3B2	5.72277	5.49144	5.70676
AP3D1	8.6557	8.70995	8.47067
AP3M1	8.341	8.32504	8.04607
AP3M2	8.11054	7.75908	8.13494
AP3S1	6.18257	6.14129	6.09738
AP3S2	6.70621	6.68957	6.54299
AP4B1	8.10614	8.30096	8.25561
AP4E1	7.13279	7.11614	7.12942
AP4M1	6.29266	6.185	6.22648
AP4S1	5.9295	5.91964	5.95616
AP5M1	6.22739	6.27771	6.18394
AP5S1	7.214	7.1883	7.00333
AP5Z1	5.97522	6.10257	6.09487
APAF1	6.58152	6.68288	6.57643
APBA1	5.36497	5.35094	5.35946
APBA2	5.35221	5.42906	5.56537
APBA3	7.86243	8.0809	7.98959
APBB1	5.38542	5.38679	5.35729
APBB1IP	7.75026	8.61335	7.88904
APBB3	8.52301	8.08745	7.70563
APC	5.38152	5.37126	5.37993
APC2	5.41649	5.38335	5.41091
APCDD1	6.80166	6.95431	7.26666
APCDD1L	6.3344	6.42902	7.57524
APCS	5.8005	5.78945	5.8012
APEH	9.5619	9.29123	8.85397
APEX1	10.13	10.0126	9.96104
APEX2	8.51798	8.76535	8.66579
APH1A	7.78571	7.59158	8.10523
APH1B	7.90045	7.66889	7.03327
API5	9.14865	9.09073	9.2997
APIP	7.28569	7.08966	7.34036
APLN	5.856	5.80596	5.93804
APLNR	7.8802	8.25701	7.72415
APLP1	5.82867	5.61384	5.8349
APLP2	9.01677	9.10318	8.8371
APMAP	8.52375	8.62253	8.2259
APOA1	5.44408	5.38221	5.32032
APOA1BP	10.2653	9.64025	10.0854
APOA2	5.47039	5.47828	5.49337
APOA4	5.24299	5.23718	5.26785
APOA5	5.30843	5.33447	5.31154
APOB	5.36516	5.38419	5.36477
APOBEC1	5.34112	5.35167	5.34217
APOBEC2	5.36646	5.3781	5.3788
APOBEC3A	5.32972	5.33504	5.37698
APOBEC3B	5.88448	6.16123	6.87334
APOBEC3C	5.94394	6.16156	6.05163
APOBEC3D	5.32865	5.33118	5.33997
APOBEC3F	6.37431	6.80016	6.50129
APOBEC3G	6.66881	7.42584	6.88412
APOBEC3H	5.76223	6.06705	5.9341
APOBEC4	5.2935	5.28492	5.26605
APOC1	9.63298	10.6404	9.78787
APOC2	6.20064	6.46725	6.11405
APOC3	5.38494	5.36218	5.37426
APOC4	5.42408	5.4954	5.43053
APOD	11.0692	12.2646	9.75179
APOE	11.3814	12.1241	11.5222
APOH	5.21192	5.22212	5.24016
APOL1	5.58025	5.62016	5.58363
APOL2	5.4374	5.44125	5.4571
APOL3	5.31934	5.34593	5.31623
APOL4	5.51953	5.58572	5.52965
APOL5	5.40077	5.39498	5.39292
APOM	6.46922	6.1925	6.16607
APOOL	6.0264	6.07487	6.26407
APP	10.1641	10.3524	10.7901
APPBP2	7.12749	6.92779	6.80264
APPL1	6.7499	6.62555	6.64961
APPL2	8.52127	8.40213	7.90143
APRT	8.60406	8.9243	8.9591
APTX	7.61436	7.27777	7.62863
AQP1	5.90781	6.11225	5.93133
AQP10	5.33667	5.35872	5.33277
AQP11	6.43337	5.98296	5.8538
AQP12B	5.38466	5.40683	5.36822
AQP3	5.63989	5.65642	5.59685
AQP4	5.33781	5.32137	5.39294
AQP4-AS1	5.54092	5.48622	5.45933
AQP5	5.44482	5.61276	5.97236
AQP6	5.77999	5.74363	5.82966
AQP7	5.57551	5.63633	5.4714
AQP7P1	5.50545	5.55899	5.43252
AQP8	5.4229	5.39367	5.36704
AQP9	5.9587	6.77161	6.88614
AQR	6.90149	6.85124	6.70163
AR	6.06302	5.8261	5.43561
ARAF	8.46376	8.3092	8.20513
ARAP1	6.0122	6.05951	5.96511
ARAP2	5.68601	5.83801	5.74862
ARAP3	7.34306	7.51193	7.46278
ARC	5.53799	5.45602	5.42607
AREL1	5.33736	5.32799	5.36131
ARF1	6.95757	6.91536	7.05248
ARF3	8.59641	8.32704	8.16324
ARF4	9.59706	9.78035	9.43727
ARF5	9.33402	9.34517	9.58153
ARF6	5.54982	5.5546	5.54141
ARFGAP1	7.07836	7.03223	7.03062
ARFGAP2	7.75561	7.62037	7.64099
ARFGAP3	8.43724	8.81488	8.78985
ARFGEF1	7.2351	7.00701	7.07644
ARFGEF2	6.61846	6.61042	6.6338
ARFIP1	5.89895	5.8319	5.78499
ARFRP1	6.11621	6.07257	6.02468
ARG1	5.32339	5.32795	5.32079
ARG2	5.65746	5.62271	5.82611
ARGLU1	10.2984	10.408	10.3132
ARHGAP1	10.0834	10.058	9.62373
ARHGAP10	6.82364	7.4756	7.07609
ARHGAP11A	5.5347	5.53706	5.60542
ARHGAP11B	5.58592	5.60326	5.77011
ARHGAP12	6.1013	6.12999	6.00306
ARHGAP15	7.46826	8.56877	7.55829
ARHGAP17	6.89819	7.16584	6.95835
ARHGAP18	5.52165	5.56191	5.59892
ARHGAP19	7.23249	7.13014	7.20729
ARHGAP20	5.64736	5.69624	5.52173
ARHGAP21	8.88682	8.99776	9.61697
ARHGAP22	6.3336	6.64469	6.96232
ARHGAP23	5.27408	5.28115	5.27529
ARHGAP24	5.78081	5.99203	5.69
ARHGAP25	5.44423	5.49706	5.46637
ARHGAP26	5.56485	5.60371	5.53971
ARHGAP27	5.57082	5.59866	5.57461
ARHGAP28	5.63604	5.86844	5.78855
ARHGAP29	5.48169	5.41163	5.3952
ARHGAP30	6.52745	7.43044	6.99059
ARHGAP31	5.79119	6.03116	5.96082
ARHGAP32	8.84285	7.97582	7.69019
ARHGAP33	7.70687	7.1379	7.5434
ARHGAP35	5.57527	5.52931	5.4934
ARHGAP36	5.93744	5.80837	5.77847
ARHGAP39	8.77015	7.99481	8.59751
ARHGAP4	7.41126	8.15195	7.59805
ARHGAP42	5.36037	5.39678	5.43822
ARHGAP44	6.74387	6.79928	6.59595
ARHGAP5	5.5418	5.54818	5.5324
ARHGAP6	5.34237	5.34839	5.33297
ARHGAP9	6.84531	7.80127	7.08328
ARHGDIA	9.76592	9.72398	9.62148
ARHGDIB	12.4737	12.6387	12.0374
ARHGEF1	6.01453	6.21658	6.20338
ARHGEF10	6.7182	6.64796	6.82563
ARHGEF10L	5.71129	5.70423	5.72449
ARHGEF11	6.48872	6.29382	6.54006
ARHGEF12	6.91086	6.61736	6.50638
ARHGEF15	5.62772	5.66287	5.53158
ARHGEF16	6.52887	6.25201	6.10252
ARHGEF17	6.82274	6.52111	6.5474
ARHGEF18	9.27537	9.51889	9.26329
ARHGEF19	7.72926	7.33242	8.01377
ARHGEF2	10.4061	10.348	10.7109
ARHGEF25	5.42727	5.43216	5.44577
ARHGEF28	5.5498	5.50743	5.56303
ARHGEF3	9.65355	9.61332	8.95896
ARHGEF35	5.3856	5.34255	5.42221
ARHGEF37	7.07354	6.86542	6.74384
ARHGEF38	5.21484	5.20806	5.22165
ARHGEF39	5.6816	5.57429	5.85133
ARHGEF4	5.50284	5.62026	5.80992
ARHGEF40	6.07975	6.01711	5.92224
ARHGEF5	5.59179	5.56303	5.62443
ARHGEF6	9.23448	9.32115	8.88349
ARHGEF7	5.52346	5.5306	5.56235
ARHGEF9	5.66936	5.64896	5.90403
ARID1A	7.38974	7.39543	7.24842
ARID1B	5.43291	5.4277	5.44132
ARID2	6.49727	6.35738	6.26213
ARID3A	7.45715	7.54538	7.28767
ARID3B	6.85377	6.88947	6.86907
ARID3C	5.37833	5.36369	5.36731
ARID4A	5.98096	5.9972	5.83687
ARID4B	7.35423	7.08033	7.23512
ARID5A	5.79545	5.7395	5.81802
ARID5B	8.98673	9.44801	9.05391
ARIH1	6.65357	6.83924	7.01074
ARIH2	8.62552	8.56814	8.38909
ARL1	9.16813	8.85669	8.71783
ARL11	5.35341	5.37842	5.33846
ARL13A	5.38872	5.38302	5.40726
ARL13B	5.50104	5.45552	5.52088
ARL14	5.38078	5.4459	5.5529
ARL15	5.79899	5.81569	5.74327
ARL16	7.42598	7.25054	7.53009
ARL17A	6.21597	6.13828	6.16115
ARL2	9.69192	9.76054	9.71895
ARL2BP	9.33683	9.6043	9.44693
ARL3	6.8812	6.36115	6.42901
ARL4A	5.88205	6.063	5.94299
ARL4C	5.78098	6.13663	6.10602
ARL4D	5.5977	5.54748	5.5295
ARL5A	8.04772	8.2452	8.05041
ARL5B	5.97304	6.0544	6.33442
ARL5C	5.48527	5.50327	5.49827
ARL6	5.3562	5.34778	5.36331
ARL6IP1	8.50969	8.3028	8.48781
ARL6IP4	6.6374	6.53184	6.56809
ARL6IP5	10.5972	10.792	10.3329
ARL6IP6	6.38617	6.40637	6.55251
ARL8A	5.53594	5.56154	5.54836
ARL8B	8.72222	8.57717	8.6265
ARL9	5.84062	6.02545	7.41621
ARMC1	8.32341	8.25508	8.52197
ARMC10	7.0409	6.98834	7.25376
ARMC12	5.89079	5.7701	5.81127
ARMC2	5.51401	5.51458	5.45522
ARMC4	5.46853	5.35235	5.35702
ARMC5	6.2146	6.07075	6.13148
ARMC6	6.57751	6.56247	6.71403
ARMC7	6.74574	6.58125	6.62995
ARMC8	5.55403	5.53791	5.57552
ARMC9	5.52843	5.53288	5.55994
ARMCX1	7.17144	6.7699	6.77454
ARMCX2	8.82586	8.03779	8.24715
ARMCX3	6.59113	6.4124	6.26277
ARMCX5	6.58343	6.49102	6.41633
ARMCX6	7.20773	7.04323	7.01273
ARNT	5.72696	5.64885	5.716
ARNT2	7.67455	6.40135	6.92715
ARNTL	6.17196	6.22691	6.18076
ARNTL2	5.38865	5.37119	5.45246
ARPC1A	10.2033	10.1231	10.3884
ARPC1B	6.73575	7.42317	7.209
ARPC2	8.58548	8.80312	8.77777
ARPC4	8.8615	9.21437	9.04229
ARPC5	9.54721	9.91143	10.0687
ARPC5L	8.40336	8.56937	8.84688
ARPIN	7.091	7.15219	6.89248
ARPP19	7.44562	7.21697	7.10298
ARPP21	5.3542	5.37267	5.30609
ARR3	5.31257	5.29107	5.30122
ARRB1	7.47659	7.30445	6.84225
ARRB2	5.64275	5.7945	5.71399
ARRDC1	6.2721	6.27568	6.05504
ARRDC2	5.48102	5.50237	5.52175
ARRDC3	6.08208	6.31617	6.29559
ARRDC4	6.03056	6.12246	5.89276
ARRDC5	5.57502	6.17857	5.69882
ARSA	6.6887	6.72911	6.44044
ARSB	5.55691	5.7454	5.6636
ARSD	8.09013	7.71222	7.39634
ARSE	5.43043	5.38874	5.43624
ARSF	5.32559	5.37603	5.42033
ARSG	7.24712	6.33989	5.93475
ARSH	5.54764	5.52902	5.56194
ARSI	5.37687	5.37012	5.37201
ARSJ	5.78472	5.89735	5.89306
ARSK	5.88075	5.93413	5.82485
ART1	5.55341	5.583	5.57194
ART3	5.47188	5.73451	7.86731
ART4	5.85815	5.93314	5.82071
ART5	5.32838	5.3382	5.30108
ARTN	5.41979	5.37287	5.41739
ARV1	8.78645	8.28576	8.51809
ARX	5.58126	5.55402	5.5326
AS3MT	7.14364	6.78817	6.59441
ASAH1	6.34638	6.27712	6.22289
ASAH2	5.46103	5.45365	5.47339
ASAH2B	5.51241	5.50916	5.51238
ASAP1	8.16119	8.41648	8.37445
ASAP2	7.26081	7.13005	7.40278
ASAP3	8.35115	8.25993	8.16983
ASB1	6.75238	6.74833	6.79302
ASB10	5.6811	5.58963	5.69115
ASB11	5.42601	5.44774	5.41102
ASB12	5.40052	5.40934	5.48801
ASB13	8.55632	7.53552	7.87993
ASB14	5.2517	5.26482	5.28015
ASB15	5.31807	5.34418	5.32334
ASB16	5.46828	5.67292	5.60672
ASB16-AS1	6.16783	5.96263	6.05317
ASB17	5.37787	5.36031	5.39051
ASB2	5.51628	5.52264	5.5689
ASB4	5.34302	5.33968	5.36419
ASB5	5.30138	5.30621	5.30023
ASB6	6.7559	6.60865	6.68493
ASB7	5.59099	5.58077	5.61859
ASB8	7.26254	7.12449	6.92898
ASB9	5.91427	5.87422	6.27049
ASCC2	9.43941	9.56918	9.57985
ASCC3	5.7624	5.8364	5.92431
ASCL1	6.11725	5.70518	5.51708
ASCL2	7.43365	7.98641	7.38248
ASCL3	5.33735	5.34348	5.33558
ASCL4	5.32531	5.32426	5.30298
ASF1A	7.24055	7.31772	7.40047
ASF1B	6.60747	6.58021	7.11331
ASGR1	6.16296	6.40787	6.35229
ASGR2	5.51488	5.6879	5.57698
ASH1L	5.65013	5.58748	5.62632
ASH2L	9.35506	9.12797	9.17643
ASIC1	5.71829	5.66995	5.74602
ASIC2	5.61766	5.49442	5.48279
ASIC3	5.97447	5.85607	5.93382
ASIC4	5.35692	5.36499	5.34856
ASIC5	5.35652	5.35664	5.34671
ASIP	5.53677	6.05678	5.51754
ASL	5.47005	5.46769	5.44654
ASMTL	7.70774	7.58083	7.19085
ASNA1	5.53216	5.5424	5.52018
ASNS	7.13223	7.28073	7.9052
ASNSD1	8.84384	8.89602	9.022
ASPA	5.52928	5.63042	5.43138
ASPDH	5.4328	5.42279	5.44254
ASPH	6.12499	6.29066	6.06303
ASPHD1	5.47699	5.44796	5.50561
ASPHD2	6.07668	6.37	6.10559
ASPM	7.14244	7.14829	8.46275
ASPN	5.36248	5.3543	5.36143
ASPRV1	5.82475	5.79432	5.88778
ASPSCR1	6.38848	6.24567	6.31941
ASRGL1	5.66209	5.85677	5.70032
ASS1	7.18463	7.90861	8.3182
ASTE1	6.9484	6.91893	6.76893
ASTL	5.50696	5.49592	5.49552
ASTN1	5.50925	5.51911	5.475
ASTN2	6.33088	5.95659	5.73196
ASUN	6.40998	6.37595	6.74638
ASXL1	7.55356	7.43345	7.60738
ASXL2	8.44368	8.58307	8.49696
ASXL3	5.31632	5.28684	5.3453
ASZ1	5.30522	5.30482	5.31039
ATAD1	7.19249	7.06629	7.107
ATAD2	7.1278	6.96398	7.83103
ATAD3A	6.76497	6.82094	7.39976
ATAD3B	5.66398	5.6998	5.74797
ATAD3C	5.35835	5.35637	5.48035
ATAD5	6.51212	6.22639	6.56415
ATCAY	5.4546	5.48553	5.41793
ATE1	5.60961	5.59023	5.5946
ATF1	5.76188	5.76974	5.75936
ATF2	6.45437	6.50217	6.54887
ATF3	5.53267	5.58398	5.54388
ATF4	7.39719	7.56113	7.78286
ATF5	8.36095	8.46132	8.69574
ATF6	8.65257	8.61556	8.80244
ATF6B	5.68352	5.68105	5.7067
ATF7IP	5.69879	5.71477	5.6683
ATF7IP2	6.69485	6.74085	6.62598
ATG10	6.13163	6.12301	6.0965
ATG101	9.12187	9.04578	9.11955
ATG13	5.71276	5.60761	5.69437
ATG14	7.78771	7.69386	7.43505
ATG16L1	8.51882	8.39829	7.98044
ATG16L2	6.13891	6.01923	5.89292
ATG2A	7.31474	7.22475	7.21692
ATG2B	6.30191	6.3691	6.28271
ATG3	7.44375	7.60373	7.55343
ATG4A	5.38112	5.39385	5.37783
ATG4B	6.47686	6.56735	6.58346
ATG4C	6.04554	6.22341	6.15291
ATG4D	5.82927	5.73799	5.83051
ATG5	6.88924	6.93407	6.84907
ATG7	8.35351	8.791	8.31142
ATG9A	7.18749	7.22664	7.5411
ATG9B	5.49544	5.50608	5.55692
ATHL1	7.93908	7.01107	7.08923
ATIC	10.7234	10.5522	10.6734
ATL1	7.20325	7.08154	7.26005
ATL2	7.15247	7.30006	8.43216
ATL3	8.14258	8.47755	8.76858
ATM	5.3938	5.39594	5.38308
ATMIN	6.35117	6.37095	6.41564
ATN1	5.61164	5.54214	5.66076
ATOH1	5.32074	5.33427	5.31414
ATOH7	5.37813	5.38283	5.40329
ATOH8	5.48129	5.57773	5.45153
ATOX1	10.7202	10.8044	10.2962
ATP10A	5.55133	5.55126	5.55262
ATP10D	5.51275	5.58815	5.4727
ATP11A	5.30046	5.30478	5.30051
ATP11B	6.11362	6.35863	6.46316
ATP11C	5.75962	6.07456	6.31919
ATP12A	5.53216	5.50817	5.54032
ATP13A1	7.6836	7.74257	7.69341
ATP13A2	7.22112	6.95563	6.91824
ATP13A3	5.55791	5.58278	5.61411
ATP13A4	5.40281	5.63097	5.42628
ATP13A5	5.54694	6.49604	5.97257
ATP1A1	9.91234	9.93835	10.1148
ATP1A2	5.3789	5.39768	5.19105
ATP1A3	5.62125	5.61364	5.64206
ATP1A4	5.49901	5.41471	5.36919
ATP1B1	9.90745	9.11087	9.32878
ATP1B2	6.70364	6.60068	6.61814
ATP1B3	8.70894	9.19329	9.43115
ATP1B4	5.37169	5.37751	5.39418
ATP2A1	5.31907	5.31186	5.31986
ATP2A2	8.53495	8.61458	8.60384
ATP2A3	6.22949	6.35662	5.89258
ATP2B1	5.56375	5.59836	5.54014
ATP2B2	5.35822	5.35277	5.40754
ATP2B3	5.38157	5.38648	5.38371
ATP2B4	8.50893	8.45285	8.48147
ATP2C1	6.95673	7.13154	7.30901
ATP2C2	6.39497	6.41181	5.95153
ATP4A	5.28947	5.2923	5.31142
ATP4B	5.39881	5.38968	5.3936
ATP5A1	12.1441	12.0544	12.2235
ATP5B	12.6547	12.6836	12.7186
ATP5C1	10.4464	10.5829	10.9966
ATP5D	8.89168	8.81627	8.68233
ATP5E	13.2242	13.1934	13.1409
ATP5EP2	12.3477	12.3505	12.2339
ATP5F1	9.45497	9.54577	9.60568
ATP5G1	7.97527	7.89915	8.13933
ATP5G2	5.7055	5.67452	5.6929
ATP5G3	6.22585	6.29334	6.39245
ATP5H	11.8573	11.6074	11.707
ATP5I	7.92712	8.20388	7.87918
ATP5J	10.8319	10.9416	10.8842
ATP5J2	7.98005	8.0102	8.17159
ATP5L	9.53427	9.59909	9.66435
ATP5O	11.1664	11.2207	11.3325
ATP5S	6.66174	6.4828	6.44826
ATP6AP1	11.7141	11.4375	11.1982
ATP6AP1L	6.79322	6.35856	6.17054
ATP6AP2	10.51	10.464	10.3035
ATP6V0A1	9.52077	9.41655	9.12916
ATP6V0A2	7.00217	7.09186	7.14775
ATP6V0A4	5.50435	5.58217	5.70538
ATP6V0B	8.97146	9.0109	9.02023
ATP6V0C	10.2799	10.2544	9.88624
ATP6V0D1	8.42647	9.06134	8.45688
ATP6V0E1	11.1325	11.2894	10.8001
ATP6V0E2	10.0522	9.60632	9.73754
ATP6V1A	9.89779	10.0186	9.90515
ATP6V1B1	8.36501	7.391	8.40683
ATP6V1B2	10.0556	10.3739	10.2805
ATP6V1C1	6.53297	6.45365	6.47554
ATP6V1C2	5.37361	5.53714	5.7768
ATP6V1D	9.94274	9.79429	9.58855
ATP6V1E1	10.7262	10.8007	10.603
ATP6V1E2	6.41633	6.51051	6.9571
ATP6V1F	11.0733	11.2018	11.313
ATP6V1G1	10.8923	10.8491	10.4809
ATP6V1G2	6.00889	5.79288	5.6756
ATP6V1G3	5.4004	5.41133	5.4211
ATP6V1H	7.05661	7.0232	7.0163
ATP7A	5.33336	5.34416	5.32221
ATP7B	6.45097	6.06192	5.79836
ATP8A1	5.41549	5.59879	5.4666
ATP8A2	5.65992	5.64668	5.62926
ATP8B1	6.16087	5.84088	5.83155
ATP8B2	5.8465	5.90252	5.76137
ATP8B3	5.75262	5.5836	5.53829
ATP9A	5.64777	5.58462	5.60432
ATP9B	5.9814	5.9953	5.95871
ATPAF1	8.70828	8.37481	8.40815
ATPAF2	6.19715	6.05739	6.04536
ATPIF1	7.96569	7.7315	7.6489
ATR	5.34841	5.3566	5.37282
ATRAID	10.5593	10.5473	10.5047
ATRIP	7.83287	7.25427	7.26189
ATRN	5.70481	5.71343	5.70568
ATRX	6.04665	6.02953	5.98987
ATXN1	6.68089	6.74796	6.50728
ATXN10	6.1986	6.05854	6.07933
ATXN1L	7.80726	8.05708	8.20832
ATXN2	9.92278	9.61851	9.59886
ATXN2L	6.13771	6.05238	6.21056
ATXN3	6.67071	6.6146	6.53185
ATXN3L	5.27692	5.30075	5.26244
ATXN7	5.35412	5.36052	5.3523
ATXN7L2	6.23914	6.18935	6.5417
ATXN7L3	8.10106	7.84356	8.05758
AUH	7.21494	6.9138	6.79125
AUNIP	6.2523	6.25373	7.10092
AUP1	6.65392	6.68304	6.73639
AURKA	7.34337	7.48972	8.50935
AURKAIP1	11.2131	11.1413	11.141
AURKAPS1	5.46338	5.43334	5.59604
AURKB	6.7423	6.93808	8.16677
AURKC	5.38877	5.40377	5.39114
AUTS2	9.74679	9.39719	9.49362
AVEN	6.20178	6.45236	6.42136
AVIL	5.99384	5.97944	5.86555
AVL9	6.11341	6.36999	6.30911
AVP	5.90312	5.73203	5.71015
AVPI1	8.36206	8.31083	8.48586
AVPR1A	5.40047	5.38431	5.3891
AVPR1B	5.41726	5.39752	5.38912
AWAT1	5.43652	5.40693	5.39973
AWAT2	5.42524	5.51143	5.47414
AXDND1	5.34316	5.33102	5.32568
AXIN1	7.3312	7.14634	7.2913
AXIN2	7.39446	7.22557	6.73542
AXL	8.24981	8.44776	8.0305
AZGP1	10.618	9.33894	8.56509
AZI2	7.31267	7.28943	6.97037
AZIN1	6.41762	6.35414	6.51847
AZIN2	6.50706	6.26891	6.22385
AZU1	5.49203	5.3496	5.33754
B2M	12.0576	12.4719	12.2518
B3GALNT1	5.7384	5.74801	5.77434
B3GALNT2	6.10205	6.17839	6.53226
B3GALT1	5.56527	5.54418	5.59268
B3GALT2	5.44283	5.45519	5.47707
B3GALT4	7.03967	7.16782	6.8536
B3GALT5	5.36737	5.35589	5.34332
B3GALTL	6.19657	6.17067	6.13987
B3GAT1	5.50907	5.66869	5.53423
B3GAT2	5.34603	5.33229	5.37534
B3GAT3	7.12956	6.99281	7.10898
B3GNT2	6.87145	7.15225	6.89979
B3GNT3	5.52217	5.58058	5.59715
B3GNT4	5.50283	5.52689	5.66618
B3GNT5	5.35642	5.40653	5.65978
B3GNT6	5.2626	5.25957	5.28378
B3GNT7	5.29314	5.30339	5.32423
B3GNT8	6.07726	5.99603	5.86173
B3GNT9	5.42175	5.42966	5.41018
B3GNTL1	6.0748	5.99848	6.02532
B4GALNT1	5.65276	5.65624	5.8213
B4GALNT2	5.33851	5.39662	5.36892
B4GALNT3	5.22005	5.18028	5.24609
B4GALNT4	6.69425	5.90792	6.48584
B4GALT2	5.93622	5.94616	5.96489
B4GALT3	9.33189	9.16662	9.4983
B4GALT4	6.74342	6.82191	6.89898
B4GALT5	8.63248	9.09828	9.26818
B4GALT6	5.36585	5.38793	5.41881
B9D1	6.03217	5.72461	5.78111
BAALC	5.71543	5.84792	5.64415
BAALCOS	5.24614	5.24681	5.21629
BAAT	5.27339	5.2772	5.26209
BABAM1	7.47615	7.55608	7.59776
BACE1	5.69055	5.72541	5.65188
BACE2	7.02387	7.66109	7.93294
BACH1	5.45242	5.48447	5.50359
BACH2	5.44472	5.54313	5.47001
BAD	5.97322	5.91446	5.93752
BAG3	9.00619	8.70677	8.47715
BAG4	6.3612	6.24427	6.31914
BAG5	6.13723	6.09102	6.22069
BAG6	7.61906	7.52988	7.73323
BAHD1	5.54911	5.58318	5.52572
BAI1	5.35601	5.35621	5.37336
BAI2	5.94137	5.4609	5.43615
BAI3	5.33802	5.30207	5.26148
BAIAP2	6.15645	5.90765	5.93312
BAIAP2L1	7.94974	7.8105	8.76989
BAIAP2L2	6.07975	6.09179	7.13842
BAIAP3	5.60444	5.36998	5.33074
BAK1	5.92703	5.9888	6.11448
BANF1	8.67993	8.62639	8.9277
BANF2	5.38833	5.39719	5.4103
BANK1	5.86872	7.05737	5.98201
BANP	7.68588	7.81977	7.91682
BAP1	7.37833	7.27158	7.1302
BARD1	8.00013	7.80924	8.26296
BARHL1	5.33685	5.34158	5.32206
BARHL2	5.4269	5.4877	5.42441
BARX1	5.38712	5.45882	5.65845
BARX2	6.18071	5.87799	6.49761
BASP1	10.2896	10.8303	9.99489
BATF	7.66106	7.7571	6.83104
BATF2	5.77632	5.9261	6.10943
BATF3	6.21658	6.70689	6.50837
BAX	6.08554	6.16377	6.27228
BAZ1A	7.45898	7.66515	7.62423
BAZ1B	6.98642	6.94918	7.05532
BAZ2A	5.55772	5.5346	5.5407
BAZ2B	8.15876	8.00009	7.75176
BBOX1	5.85092	6.26651	7.18939
BBS10	5.96098	5.87446	5.89551
BBS2	8.13679	8.0459	7.76948
BBS4	8.03438	7.53027	7.11893
BBS5	5.70427	5.56296	5.52331
BBS7	5.6112	5.61307	5.71574
BBS9	6.09277	6.07863	6.03745
BBX	8.90449	8.7596	8.75097
BCAM	6.237	5.81966	5.65104
BCAN	5.42935	5.42329	5.59666
BCAP29	5.59669	5.59785	5.54417
BCAP31	11.0725	11.1404	11.224
BCAR1	7.0065	7.06908	7.00169
BCAR3	8.22766	8.04492	7.39006
BCAS1	6.49553	5.94686	5.3423
BCAS2	5.48089	5.4933	5.49588
BCAS3	5.85519	5.70636	5.65679
BCAS4	8.49862	7.48286	7.28443
BCAT1	5.93348	6.33037	6.19411
