	Cluster_0	Cluster_1	Cluster_2
DQX1	5.449203205128205	5.5404333333333335	5.499047368421054
DR1	7.063655128205127	6.873202777777777	6.867335263157894
DRAM1	8.26945576923077	7.612921759259259	7.7921894736842106
DRAM2	7.477156410256411	7.622223611111111	7.609004736842105
DRAP1	10.508541666666666	10.63835277777778	10.566163157894737
DRC1	5.35241217948718	5.390647685185185	5.381756315789473
DRD1	5.330321794871795	5.323472222222222	5.315731578947369
DRD2	5.389646794871796	5.387119907407406	5.367086842105262
DRD3	5.375757692307693	5.367631018518518	5.3554431578947375
DRD4	6.782903205128205	6.508955092592593	6.9389047368421055
DRD5	5.370783333333333	5.364871296296297	5.37559052631579
DRG1	9.146914743589743	8.960299074074074	8.920717368421053
DRG2	7.301675641025641	7.522353703703703	7.39644
DRGX	5.496323076923077	5.513348148148147	5.492835789473684
DRICH1	5.392633974358974	5.4177486111111115	5.424178421052632
DROSHA	6.5336647435897435	6.615912037037037	6.536358421052631
DRP2	5.2378660256410265	5.237778703703704	5.238676315789473
DSC1	5.5448262820512815	5.452619444444445	5.491043684210526
DSC2	7.029905769230768	5.963704166666667	6.166931578947369
DSCAM	5.6569403846153845	5.679043981481481	5.634243684210526
